dataset,seed,fold,kappa,input_cmn,lambda_aff_spk_adv,lambda_orth,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,c_aff_rep_linear_mi_lb_bits,c_aff_rep_linear_control_bits,c_aff_rep_linear_entropy_bits,c_aff_rep_mlp_mi_lb_bits,c_aff_rep_mlp_control_bits,c_aff_rep_mlp_entropy_bits,c_style_rep_linear_mi_lb_bits,c_style_rep_linear_control_bits,c_style_rep_linear_entropy_bits,c_style_rep_mlp_mi_lb_bits,c_style_rep_mlp_control_bits,c_style_rep_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits,c_aff_probe_acc,c_aff_leakage_index
ravdess,42,1,64.0,False,22.4,3.2,8,80.9,0.125,0.0535511363636363,0.1333333333333333,0.5908341114733671,-0.0322001024104117,2.321928094887362,0.3979795791401623,-0.0317991807490285,2.321928094887362,0.6054433197708351,-0.0382470467293227,2.321928094887362,0.4060341634312252,-0.0471972670997757,2.321928094887362,1.3972793705214728,-0.3723656418410761,2.321928094887362,0.7041405406489567,-0.2708808866881447,2.321928094887362,0.3177777777777778,0.1472222222222222
ravdess,42,2,32.0,False,11.2,1.6,10,88.3,0.134375,0.0557596412026791,0.1433333333333333,1.1261552374102937,-0.0534027807889292,2.321928094887362,0.6059981742599896,-0.0263316356934248,2.321928094887362,1.13483238046789,-0.0767084188848508,2.321928094887362,0.7623090878515819,-0.0343559110847566,2.321928094887362,1.8893424454402965,-0.4615445661056023,2.321928094887362,1.3839423709568477,-0.3106090632890832,2.321928094887362,0.5111111111111111,0.3888888888888888
ravdess,42,2,64.0,False,22.4,3.2,24,145.8,0.1875,0.0810417241485024,0.2,0.8824607984352468,-0.0330353298754166,2.321928094887362,0.6563090009401515,-0.0263451556331753,2.321928094887362,1.071781323240269,-0.0611729844838282,2.321928094887362,0.5760846357637155,-0.0180067179270002,2.321928094887362,1.748538418431945,-0.5609231082615431,2.321928094887362,1.2519551835242042,-0.2728614078068339,2.321928094887362,0.3733333333333333,0.2166666666666666
ravdess,42,3,32.0,False,11.2,1.6,11,91.4,0.196875,0.1064062613988098,0.21,0.5245298141799755,-0.039250587565061,2.321928094887362,0.2301947412795186,-0.0499521980100552,2.321928094887362,0.4965082637780034,-0.0491556508585957,2.321928094887362,0.3073536696542578,-0.0251219517806182,2.321928094887362,1.6447872594319786,-0.5489478788964566,2.321928094887362,0.6744817779393883,-0.2408345611353226,2.321928094887362,0.2888888888888889,0.1111111111111111
ravdess,42,3,64.0,False,22.4,3.2,8,81.1,0.15,0.0704952049968351,0.16,0.4411190810695529,-0.0417807181344556,2.321928094887362,0.265303192004072,-0.0220971552258522,2.321928094887362,0.6108889616461064,-0.0493179365903122,2.321928094887362,0.3185776339560382,-0.0264667306308039,2.321928094887362,1.5934637600117902,-0.4571918711497122,2.321928094887362,0.6986419469545273,-0.2645286322597222,2.321928094887362,0.3688888888888889,0.2111111111111111
ravdess,42,4,32.0,False,11.2,1.6,3,60.8,0.140625,0.0637470657276995,0.15,0.671515049402319,-0.0245985773242369,2.321928094887362,0.5275366077341519,-0.0532271669909554,2.321928094887362,0.5823601835666379,-0.0458532440008787,2.321928094887362,0.5294550856304427,-0.0683628813269994,2.321928094887362,1.8059162355434433,-0.2640193150569807,2.321928094887362,1.217949883235223,-0.2483744630593944,2.321928094887362,0.3866666666666666,0.2333333333333332
ravdess,42,4,64.0,False,22.4,3.2,2,56.3,0.171875,0.0831607581607581,0.1833333333333333,0.8078783342915266,-0.0296064949111483,2.321928094887362,0.6034847944744746,-0.034938861771204,2.321928094887362,0.7409479098338931,-0.0559457301836379,2.321928094887362,0.3153672866297001,-0.0666441447180057,2.321928094887362,1.8288960607744256,-0.1517602739089758,2.321928094887362,1.2737169522608471,-0.2066724742394843,2.321928094887362,0.4088888888888888,0.261111111111111
ravdess,42,5,32.0,False,11.2,1.6,4,72.9,0.12890625,0.0442279494698849,0.1333333333333333,0.4910806210271929,-0.0665231001813251,2.0,0.2032326546833283,-0.023170577373107,2.0,0.545475519018547,-0.078151637430158,2.0,0.2044467459451717,-0.0228772357556317,2.0,1.4087019879324632,-0.4919504841107631,2.0,0.8170691936275247,-0.1910922285988894,2.0,0.45,0.2666666666666666
ravdess,42,5,64.0,False,22.4,3.2,5,77.1,0.12109375,0.0531342266636384,0.1291666666666666,0.5660859313290492,-0.0676906055299024,2.0,0.2892360015925233,-0.0165853118811196,2.0,0.6302959886502808,-0.0820801072873114,2.0,0.2178808347640846,-0.0543443956861562,2.0,1.2006776545915003,-0.274188450298896,2.0,0.6740357315394032,-0.3201907504694503,2.0,0.5138888888888888,0.3518518518518518
ravdess,43,1,32.0,False,11.2,1.6,10,88.4,0.159375,0.0785744342486346,0.17,0.5515774072072357,-0.0322049448444623,2.321928094887362,0.3619022625129104,-0.0496901426542493,2.321928094887362,0.569720314325187,-0.0881192042013911,2.321928094887362,0.3520632337084544,-0.0847760019613774,2.321928094887362,1.2977108227772385,-0.4053499350153089,2.321928094887362,0.5983071399154605,-0.2227505127148967,2.321928094887362,0.4133333333333333,0.2666666666666665
ravdess,43,1,64.0,False,22.4,3.2,19,123.1,0.15,0.0611558930627742,0.16,0.5903594620234827,-0.0261338061724463,2.321928094887362,0.1323355642132173,-0.0584695876452143,2.321928094887362,0.683292507573565,-0.0550967623350047,2.321928094887362,0.3890286318004683,-0.0373827380567863,2.321928094887362,1.344900926717674,-0.3777884667459541,2.321928094887362,0.6365941726895539,-0.2102163027585732,2.321928094887362,0.3666666666666667,0.2083333333333333
ravdess,43,2,32.0,False,11.2,1.6,9,78.3,0.165625,0.0692652130381577,0.1766666666666666,0.7618637634063425,-0.0370150039864469,2.321928094887362,0.5506603700710393,-0.0448359277802103,2.321928094887362,0.9378907429384268,-0.0279047096501074,2.321928094887362,0.6411298319689074,-0.0331270233647722,2.321928094887362,1.7013491615442091,-0.2745214480309923,2.321928094887362,1.2065259973844955,-0.2356795376545069,2.321928094887362,0.4088888888888888,0.261111111111111
ravdess,43,2,64.0,False,22.4,3.2,39,152.7,0.13125,0.0796689895470383,0.14,0.7671040842208059,-0.0361112580133311,2.321928094887362,0.3645463255691263,-0.0482548668001068,2.321928094887362,0.9089788143786648,-0.048482977047652,2.321928094887362,0.5141003826203772,-0.0621755053994261,2.321928094887362,1.866084549505185,-0.4201856110904085,2.321928094887362,1.2444213079166615,-0.2277354495677541,2.321928094887362,0.3866666666666666,0.2333333333333332
ravdess,43,3,32.0,False,11.2,1.6,15,102.8,0.190625,0.0930832560296845,0.2033333333333333,0.3499109366685413,-0.0442949782838018,2.321928094887362,0.0541408019260045,-0.0519312778548037,2.321928094887362,0.69518686060281,-0.0679606037647668,2.321928094887362,0.2076170282996403,-0.0904241640199261,2.321928094887362,1.8821138976786196,-0.4256079890115667,2.321928094887362,1.219648065093631,-0.2264414463609463,2.321928094887362,0.28,0.1
ravdess,43,3,64.0,False,22.4,3.2,12,91.3,0.11875,0.0698663017508668,0.1266666666666666,0.4235630282972726,-0.018628456064929,2.321928094887362,0.2649311742686424,-0.0526721289951823,2.321928094887362,0.6816230980623454,-0.06157647464225,2.321928094887362,0.3880499544607334,-0.0504867760912923,2.321928094887362,1.79067971163209,-0.3677425727615104,2.321928094887362,0.8585849518746269,-0.1793013470058557,2.321928094887362,0.4155555555555555,0.2694444444444444
ravdess,43,4,32.0,False,11.2,1.6,7,71.2,0.171875,0.0876811594202898,0.1833333333333333,0.6925668634296676,-0.0301460618723794,2.321928094887362,0.4242867333573175,-0.0152629385730849,2.321928094887362,0.8447828597420948,-0.063465210247148,2.321928094887362,0.6226873134077804,-0.0119185295611421,2.321928094887362,1.8915196154401173,-0.3407210013453765,2.321928094887362,1.347946590350909,-0.1833651188943124,2.321928094887362,0.3933333333333333,0.2416666666666667
ravdess,43,4,64.0,False,22.4,3.2,12,91.2,0.1375,0.0457904950658573,0.1466666666666666,0.4747223936455369,-0.0366079445228146,2.321928094887362,0.1621958310117324,-0.0383849810299139,2.321928094887362,0.8135096244103333,-0.0460814341359645,2.321928094887362,0.4605102760520307,-0.0382443577146918,2.321928094887362,1.9269450300218591,-0.3109196885864644,2.321928094887362,1.4996616909075289,-0.1522446128949166,2.321928094887362,0.3044444444444444,0.1305555555555554
ravdess,43,5,32.0,False,11.2,1.6,10,92.4,0.171875,0.0562503203321203,0.125,0.6542244273402933,-0.040967885196836,2.0,0.2859711500911854,-0.0504123314277697,2.0,0.6815582547492827,-0.0397771104725763,2.0,0.2086867084953689,-0.0237162473320777,2.0,1.3580799851399434,-0.5152546167508287,2.0,0.8636570701032864,-0.1388765974846415,2.0,0.4305555555555555,0.2407407407407407
ravdess,43,5,64.0,False,22.4,3.2,9,88.8,0.17578125,0.0810054347826086,0.1875,0.6466964551287508,-0.0752103174337008,2.0,0.2372735147774463,-0.0149602697340309,2.0,0.6435100238070441,-0.057786879025977,2.0,0.3518514780612076,-0.0219761689294206,2.0,1.4422696896626417,-0.4691229170600768,2.0,1.0021278054621965,-0.1849531065642424,2.0,0.4638888888888889,0.2851851851851852
ravdess,44,1,32.0,False,11.2,1.6,7,71.6,0.159375,0.0686865331688336,0.17,0.5491142499430874,-0.0525789224563024,2.321928094887362,0.2547249072276631,-0.0205105382965933,2.321928094887362,0.5669617930041706,-0.0284359140433196,2.321928094887362,0.3996140598697677,-0.0723210951113406,2.321928094887362,1.3609923225690537,-0.3338545107036079,2.321928094887362,0.5882045271445095,-0.2169127840804132,2.321928094887362,0.3555555555555555,0.1944444444444444
ravdess,44,1,64.0,False,22.4,3.2,11,79.5,0.18125,0.0758985200845666,0.1933333333333333,0.6417012993750664,-0.0365653601026032,2.321928094887362,0.3239743333618499,-0.0560181698357249,2.321928094887362,0.7471859039215083,-0.0763947514267338,2.321928094887362,0.2675480324722623,-0.0581494159081703,2.321928094887362,1.4084887122505134,-0.4425537149676462,2.321928094887362,0.8461738059770947,-0.1993747440438324,2.321928094887362,0.4111111111111111,0.2638888888888888
ravdess,44,2,32.0,False,11.2,1.6,1,44.2,0.125,0.0294117647058823,0.1333333333333333,0.9400868852854238,-0.0273392197265347,2.321928094887362,0.4296996734984801,-0.0240081853430389,2.321928094887362,1.0644257825071497,-0.0558823615525354,2.321928094887362,0.7152959781847006,-0.025294770649169,2.321928094887362,1.912725285034729,-0.588774105222857,2.321928094887362,1.4831599591690994,-0.2383070072977271,2.321928094887362,0.3822222222222222,0.2277777777777777
ravdess,44,2,64.0,False,22.4,3.2,5,55.6,0.18125,0.0763224321100663,0.1933333333333333,0.9027662540393888,-0.0316334996230143,2.321928094887362,0.6646947337305849,-0.0211897280241757,2.321928094887362,0.908067102813485,-0.0284977517599704,2.321928094887362,0.3026169712373829,-0.0010691139565994,2.321928094887362,1.854333539961924,-0.4271615234072574,2.321928094887362,1.4766751118885106,-0.1360996362096194,2.321928094887362,0.3688888888888889,0.211111111111111
ravdess,44,3,32.0,False,11.2,1.6,10,66.0,0.1125,0.0286624203821656,0.12,0.5633586703094691,-0.0293240294729373,2.321928094887362,0.2680726421424593,-0.0668282842987553,2.321928094887362,0.8022623624959409,-0.0279175674709826,2.321928094887362,0.4253309951898552,-0.0735015465827273,2.321928094887362,1.8349023963739393,-0.5914324552903456,2.321928094887362,1.067252178394058,-0.2563242008148512,2.321928094887362,0.3244444444444444,0.1555555555555555
ravdess,44,3,64.0,False,22.4,3.2,26,101.6,0.146875,0.078450075239066,0.1566666666666666,0.6595892411168347,-0.0896504659296417,2.321928094887362,0.2600854626963644,-0.0722711307453161,2.321928094887362,0.4983760243083222,-0.0998096631659786,2.321928094887362,0.3389280890140895,-0.0649897415240428,2.321928094887362,1.7473488467617226,-0.5895976600363344,2.321928094887362,1.1111294241762888,-0.1717236213502784,2.321928094887362,0.3688888888888889,0.2111111111111111
ravdess,44,4,32.0,False,11.2,1.6,25,91.4,0.1687499999999999,0.0582793546549113,0.1166666666666666,0.4449439452124815,-0.0505105154851097,2.321928094887362,0.1441266901080786,-0.0348269578630344,2.321928094887362,0.7145477651488952,-0.04939044695627,2.321928094887362,0.3325611870407536,-0.0552840284118203,2.321928094887362,2.0242485067066447,-0.7273022923693033,2.321928094887362,1.3791726522582175,-0.2253245758410327,2.321928094887362,0.2711111111111111,0.0888888888888889
ravdess,44,4,64.0,False,22.4,3.2,29,106.8,0.1937499999999999,0.1097808441558441,0.2066666666666666,0.5528222812052368,-0.0812901527243594,2.321928094887362,0.242720325396808,-0.081805301188893,2.321928094887362,1.0023392406609333,-0.0946425898275578,2.321928094887362,0.5680449530821732,-0.0444042809184663,2.321928094887362,1.9916465866034068,-0.6540891756245943,2.321928094887362,1.381355478140166,-0.198835101030248,2.321928094887362,0.3822222222222222,0.2277777777777777
ravdess,44,5,32.0,False,11.2,1.6,5,51.4,0.14453125,0.0595727540958148,0.1541666666666666,0.587770073742288,-0.0392060808436585,2.0,0.3007129349921527,-0.0249730067309092,2.0,0.5544506352944882,-0.0608339727215767,2.0,0.3139906121104594,-0.0478195750172991,2.0,1.386799880928233,-0.4214639790260652,2.0,0.9176258695910822,-0.2404668103855378,2.0,0.4777777777777777,0.3037037037037036
ravdess,44,5,64.0,False,22.4,3.2,3,41.9,0.16796875,0.0724762189352059,0.1791666666666666,0.4122540960128256,-0.0376986609988474,2.0,0.1401643936725156,-0.0225730785343469,2.0,0.4668891194864912,-0.0666053414492338,2.0,0.1251022687780485,-0.0723462842343161,2.0,1.392555450639045,-0.5584320231102411,2.0,0.8305794287769652,-0.2600321261295142,2.0,0.3805555555555556,0.1740740740740741
