dataset,variant,seed,fold,best_epoch,train_seconds,test_uar,test_macro_f1,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits
ravdess,plain,44,3,24,5.6,0.41874999999999996,0.39333594159867213,1.2846896842802795,-0.4667921578658558,2.3219280948873626
ravdess,plain,44,4,28,6.4,0.534375,0.5011011919231776,1.415401298251365,-0.4301437849351011,2.3219280948873626
ravdess,plain,44,5,32,6.4,0.484375,0.49076076997944074,1.128884941380654,-0.31147007944600125,2.0
ravdess,subtract,42,1,29,7.3,0.5,0.4226980823479357,-1.1428077302530273,-0.6307154634359966,2.3219280948873626
ravdess,subtract,42,2,19,8.5,0.4375,0.3610619372881372,-0.9916794597188185,-0.4714806513307357,2.3219280948873626
ravdess,subtract,42,3,24,8.4,0.43125,0.36924292679011284,-1.3095323746087835,-0.7518154315985779,2.3219280948873626
ravdess,subtract,42,4,35,9.2,0.49375,0.4108749094355771,-1.0239408510922932,-0.4763759052199772,2.3219280948873626
ravdess,subtract,42,5,30,8.2,0.53125,0.4644421021606078,-1.4315269607012855,-0.7983434369601343,2.0
ravdess,subtract,43,1,22,6.5,0.5,0.46618208198484895,-1.145602099704237,-0.33278392066761286,2.3219280948873626
ravdess,subtract,43,2,21,8.1,0.46562499999999996,0.40089468293949126,-1.2586920468744642,-0.3940744311133235,2.3219280948873626
ravdess,subtract,43,3,29,8.5,0.496875,0.4360353499909577,-1.5377158932520971,-0.4582558769115077,2.3219280948873626
ravdess,subtract,43,4,32,9.8,0.54375,0.482627353749345,-1.2498013436383038,-0.6869669390785886,2.3219280948873626
ravdess,subtract,43,5,27,8.4,0.546875,0.5020089031425967,-1.2305888321881664,-0.5811526888341882,2.0
ravdess,subtract,44,1,14,7.5,0.44687499999999997,0.37144665970302027,-0.9337502140760177,-0.5265565401843455,2.3219280948873626
ravdess,subtract,44,2,24,7.9,0.4375,0.3688819953241719,-0.776309164648397,-0.5679470178400368,2.3219280948873626
ravdess,subtract,44,3,24,6.1,0.421875,0.3234991849937502,-1.1211701915427539,-0.3687189506559734,2.3219280948873626
ravdess,subtract,44,4,28,7.0,0.46562499999999996,0.39586954041465827,-1.0959101902981363,-0.45051520584022686,2.3219280948873626
ravdess,subtract,44,5,32,6.8,0.5234375,0.4741109861918674,-1.420024598917967,-0.5274674614201516,2.0
