dataset,mode,arm,seed,fold,kappa,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,c_aff_linear_mi_lb_bits,c_aff_linear_control_bits,c_aff_linear_entropy_bits,c_aff_mlp_mi_lb_bits,c_aff_mlp_control_bits,c_aff_mlp_entropy_bits,c_style_linear_mi_lb_bits,c_style_linear_control_bits,c_style_linear_entropy_bits,c_style_mlp_mi_lb_bits,c_style_mlp_control_bits,c_style_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits
iemocap,floor,orth,44,2,1.0,20,61.1,0.5664223657273296,0.5378509575579808,0.5397526501766784,0.04169457404879229,-0.004741973055373938,0.9910444329385492,0.03382266963840852,-0.011120347943562092,0.9910444329385492,0.06602889187363992,-0.008771519029216912,0.9910444329385492,0.042011863101870106,-0.017684641276509372,0.9910444329385492,0.18941713615468148,-0.19533736023843573,0.9910444329385492,0.1920618948173448,-0.07982538561595331,0.9910444329385492
iemocap,floor,orth,44,2,4.0,19,61.6,0.5554094228385758,0.5367712248102492,0.5353356890459364,0.03916812992231322,-0.005711977223475384,0.9910444329385492,0.029357336998237393,-0.013832677266247928,0.9910444329385492,0.05323653755354785,-0.006920474639631968,0.9910444329385492,0.04906584296214944,-0.013826501497908539,0.9910444329385492,0.11290978046362843,-0.23627158765705458,0.9910444329385492,0.11074130204024846,-0.045742772368528084,0.9910444329385492
iemocap,floor,orth,44,2,16.0,22,66.3,0.556979028155838,0.5346784216862592,0.534452296819788,0.029461513345728885,-0.004779734655714685,0.9910444329385492,0.01964097628532091,-0.01764161251655294,0.9910444329385492,0.03411292145676725,-0.004062697932986636,0.9910444329385492,0.029536551079816342,-0.006638327662203958,0.9910444329385492,0.049656204519001323,-0.24272991335083194,0.9910444329385492,0.10888509896937437,-0.1556065305902795,0.9910444329385492
iemocap,floor,orth,44,3,1.0,30,80.1,0.49299498406880615,0.4843167577217655,0.46402877697841727,0.01427835130687749,-0.004732079177950155,0.9973008701007469,0.004136486390759586,-0.00010032497697454179,0.9973008701007469,0.08091845702882472,-0.005310648008458818,0.9973008701007469,0.05931688856229422,0.0009121640021206856,0.9973008701007469,0.11331409799043624,-0.24672263779530668,0.9973008701007469,0.13377648792493324,-0.09673762408815745,0.9973008701007469
iemocap,floor,orth,44,3,4.0,21,64.6,0.5129148465092455,0.4870790849356825,0.4802158273381295,0.0034494332247319015,-0.004427520711689725,0.9973008701007469,-0.003131484002488305,-0.0052477041422833715,0.9973008701007469,0.058575070537217,0.0032570841931234273,0.9973008701007469,0.03591031807772471,0.0020951275247962364,0.9973008701007469,0.05703445405154428,-0.135006216783089,0.9973008701007469,0.022163281847681238,-0.09526434315676302,0.9973008701007469
iemocap,floor,orth,44,3,16.0,18,51.8,0.5080239046508963,0.48653430016226296,0.47751798561151076,0.004436063201621598,-0.0023674615544871935,0.9973008701007469,0.003987228537810084,-0.004996498013148276,0.9973008701007469,0.03367408228334434,-0.001958274107826896,0.9973008701007469,0.024714018141307692,-0.004700712488419745,0.9973008701007469,-0.04736649616292232,-0.26823248836584956,0.9973008701007469,0.010865966017677753,-0.1343021152610715,0.9973008701007469
iemocap,floor,orth,44,4,1.0,9,28.6,0.538573780643135,0.493058487350283,0.49216589861751153,0.13572992093743175,-0.0019317033407261208,0.9994846138022001,0.3142693982442579,-0.005965887978021223,0.9994846138022001,0.5096797455474225,5.7951571628134246e-05,0.9994846138022001,0.3134776523276782,-0.007820644754515826,0.9994846138022001,0.5214203476341337,-0.09157297677267884,0.9994846138022001,0.5203052570204232,-0.048084950559642015,0.9994846138022001
iemocap,floor,orth,44,4,4.0,15,34.1,0.5210739641219317,0.47280715767843495,0.4682027649769585,0.07389866659379063,-0.0011492470714450365,0.9994846138022001,0.04467459137987273,-0.006798853270699845,0.9994846138022001,0.511533870395138,-0.002975491336200231,0.9994846138022001,0.4798276306293531,-0.0032567988756314614,0.9994846138022001,0.47710793183920586,-0.21533015350507678,0.9994846138022001,0.4933044029079282,-0.033865332997355835,0.9994846138022001
iemocap,floor,orth,44,4,16.0,10,25.7,0.5166385191940986,0.45176616371141576,0.4608294930875576,0.03205339962891329,0.004243925669092707,0.9994846138022001,0.02279953126071843,-0.004326540405195867,0.9994846138022001,0.03894847156183823,-0.008831648234175593,0.9994846138022001,0.042873272594483036,-0.015603012403181071,0.9994846138022001,0.07776164666075724,-0.11570714019832884,0.9994846138022001,0.05097665074919688,-0.10535404612882127,0.9994846138022001
iemocap,floor,orth,44,5,1.0,26,42.4,0.5530984952957247,0.5278852971403862,0.5261682242990654,0.3022231733191614,-0.004257641556089209,0.9998765061155545,0.223965060087008,-0.008141158081551692,0.9998765061155545,0.5993672499269496,-0.004622639651309934,0.9998765061155545,0.33705757867215846,-0.0053496643220124485,0.9998765061155545,0.683087914380559,-0.17197922471722016,0.9998765061155545,0.7163868111865498,-0.052425762021143796,0.9998765061155545
