dataset,mode,seed,fold,kappa,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,c_aff_linear_mi_lb_bits,c_aff_linear_control_bits,c_aff_linear_entropy_bits,c_aff_mlp_mi_lb_bits,c_aff_mlp_control_bits,c_aff_mlp_entropy_bits,c_style_linear_mi_lb_bits,c_style_linear_control_bits,c_style_linear_entropy_bits,c_style_mlp_mi_lb_bits,c_style_mlp_control_bits,c_style_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits
iemocap,floor,42,5,0.0,24,30.9,0.5832866848328668,0.557173482596329,0.5532710280373832,0.31583021135162037,-0.004795259413435837,0.9998765061155545,0.2560679345329079,-0.009527119466877232,0.9998765061155545,0.6670680255601651,-0.004140575981767758,0.9998765061155545,0.36739112193853973,-0.004983624283353083,0.9998765061155545,0.6579076158564794,-0.21361500112634035,0.9998765061155545,0.7207833577674074,-0.09226477459957183,0.9998765061155545
iemocap,floor,42,5,0.5,21,38.3,0.555020381086331,0.5338685456239556,0.5327102803738317,0.2583380054396952,-0.00677793970848628,0.9998765061155545,0.1948785587922679,-0.007690892250250658,0.9998765061155545,0.6460496493195049,-0.004560764214763702,0.9998765061155545,0.4857611594313793,-0.0021631254794626242,0.9998765061155545,0.6823201690896354,-0.19287038442722515,0.9998765061155545,0.6995585195453387,-0.058220588358438685,0.9998765061155545
iemocap,floor,42,5,1.0,15,31.4,0.5680215512247242,0.5497627176594072,0.5457943925233645,0.32100462306323896,-0.002878668161688691,0.9998765061155545,0.2885164195218244,-0.00889819565526373,0.9998765061155545,0.5592709107155451,-0.006514232281278454,0.9998765061155545,0.4330606337071742,-0.005865594490686354,0.9998765061155545,0.7123135069785378,-0.2286228920652139,0.9998765061155545,0.7124205881705865,-0.17215694841816476,0.9998765061155545
iemocap,floor,42,5,2.0,23,40.0,0.5701916772166566,0.5483251343237818,0.5429906542056074,0.2724949173389577,-0.006422558279724044,0.9998765061155545,0.22746846404962828,-0.010765302560519108,0.9998765061155545,0.5327674614643252,-0.006425616393423428,0.9998765061155545,0.37601680332720266,-0.0070117801630681376,0.9998765061155545,0.6722045955354894,-0.2569750215281318,0.9998765061155545,0.677119798310353,-0.1311693232180443,0.9998765061155545
iemocap,floor,42,5,4.0,23,40.7,0.5890587894405879,0.5623436167169709,0.5616822429906542,0.27153503783479693,-0.007098729273801951,0.9998765061155545,0.19587353912618422,-0.015146516481694516,0.9998765061155545,0.5911675685109796,-0.0025807038243229607,0.9998765061155545,0.41385549682005685,-0.004797135593655244,0.9998765061155545,0.6069311683526223,-0.23772830879525653,0.9998765061155545,0.6767064546730446,-0.09713677682356991,0.9998765061155545
iemocap,floor,42,5,8.0,23,41.1,0.5986393659557578,0.5755343154899478,0.5728971962616822,0.3107122949314186,-0.002015927780659843,0.9998765061155545,0.28621035495323,-0.00992567231775976,0.9998765061155545,0.5307173700993453,-0.004760995236571586,0.9998765061155545,0.31375896607700515,-0.004720844516930334,0.9998765061155545,0.5855716976217926,-0.25182606616593495,0.9998765061155545,0.6204314994884901,-0.08674991101696883,0.9998765061155545
iemocap,floor,42,5,16.0,20,37.1,0.5485719183605746,0.5212625652406102,0.5196261682242991,0.2636062286696228,-0.006366431964387798,0.9998765061155545,0.2221245526686071,-0.004833678518788687,0.9998765061155545,0.17393301143560025,-0.006779233972482035,0.9998765061155545,0.15014800796045358,-0.0015338909869920814,0.9998765061155545,0.3302783190168572,-0.18410604560986743,0.9998765061155545,0.3681033102757517,-0.08498927897822639,0.9998765061155545
iemocap,floor,43,1,0.0,18,24.8,0.553555536310573,0.5455362427368572,0.5282685512367491,0.2146284701902067,-0.005557971214028012,0.9836697149306288,0.15534487794758722,-0.008664073970496289,0.9836697149306288,0.7157563007251508,-0.0010591992238082604,0.9836697149306288,0.4692730459508071,-0.0026702561198269636,0.9836697149306288,0.7250546905320921,-0.13562413859913103,0.9836697149306288,0.7342703011170559,-0.047228530348911946,0.9836697149306288
iemocap,floor,43,1,0.5,25,42.4,0.550386472697242,0.530050761304333,0.5220848056537103,0.12748205716477845,-0.004952271159778809,0.9836697149306288,0.10180931275965954,-0.008039831128783259,0.9836697149306288,0.6476415032040703,-0.001993301058026198,0.9836697149306288,0.46535571693737554,-0.005910787275244522,0.9836697149306288,0.6435751764575013,-0.2241194246622229,0.9836697149306288,0.6758900310596603,-0.0676847407436103,0.9836697149306288
iemocap,floor,43,1,1.0,33,47.9,0.5486523197684134,0.5276145534351477,0.523851590106007,0.0956604135158654,-0.0045116949281507335,0.9836697149306288,0.06289515757890307,-0.0035229660068651913,0.9836697149306288,0.6867962805660384,0.0008524524913204878,0.9836697149306288,0.38372018641163863,-0.004408928761439168,0.9836697149306288,0.5987516968897373,-0.22212248888845298,0.9836697149306288,0.6753950709955169,-0.051228263234605276,0.9836697149306288
