dataset,mode,seed,fold,kappa,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,c_aff_linear_mi_lb_bits,c_aff_linear_control_bits,c_aff_linear_entropy_bits,c_aff_mlp_mi_lb_bits,c_aff_mlp_control_bits,c_aff_mlp_entropy_bits,c_style_linear_mi_lb_bits,c_style_linear_control_bits,c_style_linear_entropy_bits,c_style_mlp_mi_lb_bits,c_style_mlp_control_bits,c_style_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits
ravdess,floor,42,5,1.0,24,12.8,0.34765625,0.31507769132569874,0.35,0.006632070110451194,-0.0438196483427169,2.0,-0.017016280664091443,-0.05363470884282151,2.0,1.022194397379701,-0.02972738306782663,2.0,0.5622628540001309,-0.017912496320314553,2.0,1.4638885047452401,-0.8004371372790686,2.0,1.0275448209360922,-0.27183916139943065,2.0
ravdess,floor,42,5,2.0,39,12.3,0.3671875,0.34879551985412105,0.35833333333333334,0.08246732416437053,-0.04435580173676179,2.0,-0.002222581166530624,-0.04415482899010925,2.0,1.065513483032456,-0.031447711707002224,2.0,0.5348302173563431,-0.01830135407958089,2.0,1.5644340559143506,-1.02967319634157,2.0,1.3552876724105485,-0.163438772184056,2.0
ravdess,floor,42,5,4.0,26,8.2,0.296875,0.23385045958070408,0.2875,0.16653028998191766,-0.03145873361820373,2.0,0.0051730426136067376,-0.03178233407083342,2.0,0.5563841807029279,-0.026319409266942984,2.0,0.25656481256504127,-0.0027773047970716114,2.0,1.204328305787254,-1.7640682844289248,2.0,0.7946169499247289,-0.17541893609110337,2.0
ravdess,floor,42,5,8.0,1,4.1,0.125,0.029411764705882353,0.13333333333333333,0.847260846189281,-0.07966637444173363,2.0,0.34810200682012926,-0.014153329524545288,2.0,0.6286086076184016,-0.05337263768289624,2.0,0.2961969248236742,-0.01850789058673241,2.0,1.6636995759929958,-1.0763160499185682,2.0,0.83193849894142,-0.14892896698508062,2.0
ravdess,floor,42,5,16.0,11,7.8,0.15625,0.06575511209657552,0.16666666666666666,0.2866680297833135,-0.06252542656162952,2.0,0.1706861038669123,-0.03232692290206973,2.0,0.41888987180100745,-0.07728112486144223,2.0,0.13881181766712114,-0.03741311299856509,2.0,1.377609082035658,-0.7864795778315519,2.0,0.6082944944732984,-0.10230617222584115,2.0
ravdess,floor,43,1,0.0,36,10.5,0.33125000000000004,0.3054353665158604,0.35333333333333333,0.2491107233055736,-0.07009028434924414,2.3219280948873626,-0.04588670886173185,-0.07941109284946135,2.3219280948873626,0.9554395179853197,-0.036827114726388555,2.3219280948873626,0.32692036315707784,-0.03442615950495931,2.3219280948873626,1.1930682853463193,-0.7575360281666699,2.3219280948873626,0.6511237633708566,-0.2713114624849271,2.3219280948873626
ravdess,floor,43,1,0.5,24,12.0,0.303125,0.2524978020480812,0.31666666666666665,0.36035322720881346,-0.075877848058298,2.3219280948873626,-0.04290955832247034,-0.059905626975655046,2.3219280948873626,0.9409835067315766,-0.030077686619210287,2.3219280948873626,0.33127580891948694,-0.049315817755442026,2.3219280948873626,1.2149385473759267,-0.5652021344493687,2.3219280948873626,1.0249186078024293,-0.3552967997238117,2.3219280948873626
ravdess,floor,43,1,1.0,24,12.3,0.3125,0.26848559741646105,0.3233333333333333,0.3050937664189606,-0.06963934418489881,2.3219280948873626,-0.04089803679123216,-0.060227458357994035,2.3219280948873626,0.8884012867389757,-0.025213656859790934,2.3219280948873626,0.41745241289897406,-0.047282166112517565,2.3219280948873626,1.179691530313308,-0.8165458753290435,2.3219280948873626,0.8413136380848123,-0.31055912904157124,2.3219280948873626
ravdess,floor,43,1,2.0,32,14.1,0.340625,0.2987412406749489,0.3566666666666667,0.14651667682152647,-0.06304897043843427,2.3219280948873626,-0.04912853774960224,-0.07619794899573629,2.3219280948873626,0.3729186014634944,-0.05437696035701656,2.3219280948873626,0.19222165207357556,-0.06264092127648802,2.3219280948873626,0.6515536495975152,-0.8203524433123501,2.3219280948873626,0.32334166410605825,-0.358233122150057,2.3219280948873626
ravdess,floor,43,1,4.0,19,9.5,0.24062499999999998,0.1511532142321616,0.25666666666666665,0.09676989775792366,-0.07108791903543521,2.3219280948873626,0.0041801499103826245,-0.04022865891969074,2.3219280948873626,0.4177527555666425,-0.0905790673735547,2.3219280948873626,0.044952621193174114,-0.055597788496103195,2.3219280948873626,0.9634216477983497,-0.7405559165359854,2.3219280948873626,0.2988207942155059,-0.19452830251875453,2.3219280948873626
