dataset,mode,arm,seed,fold,kappa,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,c_aff_linear_mi_lb_bits,c_aff_linear_control_bits,c_aff_linear_entropy_bits,c_aff_mlp_mi_lb_bits,c_aff_mlp_control_bits,c_aff_mlp_entropy_bits,c_style_linear_mi_lb_bits,c_style_linear_control_bits,c_style_linear_entropy_bits,c_style_mlp_mi_lb_bits,c_style_mlp_control_bits,c_style_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits
cremad,floor,orth,43,2,16.0,28,18.9,0.508453303802141,0.5005020167267459,0.504406779661017,0.3328139955477276,-0.049489937710653464,4.1699193444441836,0.23379973577070734,-0.022547911552794453,4.1699193444441836,0.27949522183272935,-0.01881374341244424,4.1699193444441836,0.24786430955727878,-0.03507801993998694,4.1699193444441836,0.4449290600653617,-1.5528828697704622,4.1699193444441836,0.8861539355937027,-0.3286141884146998,4.1699193444441836
cremad,floor,orth,43,3,1.0,31,19.4,0.5639873261966285,0.5502958938240728,0.5620338983050848,0.23183624009689696,-0.0338637634763872,4.1699193444441836,0.10367985432985183,-0.04398146395205771,4.1699193444441836,1.776317290588635,-0.04500407631472747,4.1699193444441836,1.6069508021617085,-0.03312595345057989,4.1699193444441836,1.8796668412969266,-1.799161293062081,4.1699193444441836,1.9424855380538246,-0.26569147611268473,4.1699193444441836
cremad,floor,orth,43,3,4.0,25,17.2,0.559016242155777,0.5501498526024681,0.5572881355932203,0.12080366071251358,-0.0397602833020807,4.1699193444441836,0.10064543828803263,-0.03378342109186505,4.1699193444441836,0.035524223609185945,-0.05728325834653614,4.1699193444441836,-0.0237689493773221,-0.04103333849911728,4.1699193444441836,-0.3039116444823655,-1.9331931332558323,4.1699193444441836,0.41124457749683074,-0.23759727354897375,4.1699193444441836
cremad,floor,orth,43,3,16.0,32,20.0,0.5261104958779378,0.5083695736846101,0.5254237288135594,0.11044622855017927,-0.022411171147120434,4.1699193444441836,0.08778316930215091,-0.030513979878194597,4.1699193444441836,-0.022128336812417437,-0.06608609556330691,4.1699193444441836,0.0011832192635523597,-0.049225239585241276,4.1699193444441836,-0.3336037723658327,-2.1861545205876745,4.1699193444441836,0.4693201953411896,-0.24701334127558106,4.1699193444441836
cremad,floor,orth,43,4,1.0,29,18.9,0.5884397068025387,0.5758692989422839,0.5840879689521346,0.17717920393329134,-0.030891970576397476,4.247550686408009,0.15227531294379304,-0.026009682878904705,4.247550686408009,0.5604718008474219,-0.023427209607716826,4.247550686408009,0.4505942835778338,-0.04037048441476632,4.247550686408009,0.6877928869794818,-1.5775002654897357,4.247550686408009,0.8459009968568925,-0.35678613923798075,4.247550686408009
cremad,floor,orth,43,4,4.0,39,19.0,0.5625502815768303,0.550066228869924,0.5582147477360931,0.16683291560744617,-0.02354441671373131,4.247550686408009,0.2612404189306563,-0.0442468908260798,4.247550686408009,1.2469626236907962,-0.026757286709755412,4.247550686408009,1.1822502525181928,-0.024342960789501156,4.247550686408009,1.1169455947736942,-2.0004915740416287,4.247550686408009,1.527956636839487,-0.2643074364032527,4.247550686408009
cremad,floor,orth,43,4,16.0,37,19.2,0.5536001609010458,0.5422377778379284,0.5498059508408797,0.143134884323306,-0.031050632330071437,4.247550686408009,0.11621929960750244,-0.02727304489456106,4.247550686408009,0.04512157750496648,-0.035647844317435506,4.247550686408009,0.02698795173497448,-0.032062738423584314,4.247550686408009,-0.19711184269156234,-2.087244037839448,4.247550686408009,0.4910210255045371,-0.2165102629061142,4.247550686408009
cremad,floor,orth,43,5,1.0,28,18.3,0.5958151888569753,0.5847463051993264,0.591156462585034,0.22875723659927294,-0.02958963505881318,4.169716095873848,0.22260418254032244,-0.02799489704124536,4.169716095873848,1.757985789390685,-0.04563192884264833,4.169716095873848,1.6204727897899294,-0.04262049153703806,4.169716095873848,1.5049489167149486,-1.8919261002271046,4.169716095873848,1.8974293361964811,-0.3064534271747279,4.169716095873848
cremad,floor,orth,43,5,4.0,16,12.1,0.5053831186880385,0.4792602731625,0.5020408163265306,0.22021135569186967,-0.03778539010241566,4.169716095873848,0.1737420778233214,-0.028066104242965295,4.169716095873848,0.21632019736401453,-0.013840425423989444,4.169716095873848,0.06310463306940317,-0.02413582704029249,4.169716095873848,0.07200424845961262,-1.793222824946553,4.169716095873848,0.5281917618546936,-0.2879100571851225,4.169716095873848
cremad,floor,orth,43,5,16.0,16,12.6,0.4940980264986566,0.46296994906755334,0.4897959183673469,0.15314780840699793,-0.03263791489788748,4.169716095873848,0.10594824373344114,-0.024655578774181564,4.169716095873848,0.17630104945146918,-0.048643099162448244,4.169716095873848,0.09689385451200572,-0.04085317638842412,4.169716095873848,-0.11280080326820663,-1.6801361000714738,4.169716095873848,0.31170829780402665,-0.2621908884849278,4.169716095873848
