dataset,mode,seed,fold,kappa,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,c_aff_linear_mi_lb_bits,c_aff_linear_control_bits,c_aff_linear_entropy_bits,c_aff_mlp_mi_lb_bits,c_aff_mlp_control_bits,c_aff_mlp_entropy_bits,c_style_linear_mi_lb_bits,c_style_linear_control_bits,c_style_linear_entropy_bits,c_style_mlp_mi_lb_bits,c_style_mlp_control_bits,c_style_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits
cremad,floor,42,3,16.0,33,73.9,0.4800633690168574,0.4583143895266848,0.47728813559322036,0.26263532389272903,-0.04882790096997347,4.1699193444441836,0.23547214031053176,-0.02659467511481406,4.1699193444441836,0.1273323921733489,-0.04217068147248071,4.1699193444441836,0.06154366058812766,-0.05416927499762547,4.1699193444441836,0.32357704772649853,-2.529250296997337,4.1699193444441836,0.9943575512091609,-0.4344653231127955,4.1699193444441836
cremad,floor,42,4,0.0,31,53.6,0.5972780906409225,0.5927996529643763,0.593143596377749,0.23801867820118172,-0.026534015741324524,4.247550686408009,0.23585962153944617,-0.03687077584036569,4.247550686408009,1.7679574543198426,-0.04737965602824623,4.247550686408009,1.739570535962692,-0.030689941338341242,4.247550686408009,1.6149159211459336,-1.9766740492738544,4.247550686408009,1.931924508767962,-0.31944056008672295,4.247550686408009
cremad,floor,42,4,0.5,37,74.0,0.6019039957093054,0.5970231000041556,0.5983182406209573,0.2583079424471455,-0.03243005966917778,4.247550686408009,0.1528266143643906,-0.024155122804157436,4.247550686408009,1.7671734545250004,-0.04575424158549701,4.247550686408009,1.6516458947325754,-0.02158841347174789,4.247550686408009,1.5484130616834175,-2.35464302697984,4.247550686408009,1.8184905978290482,-0.3054419524361922,4.247550686408009
cremad,floor,42,4,1.0,37,72.3,0.5762268704746581,0.5679847973684465,0.5724450194049159,0.285544783508616,-0.03861309216120912,4.247550686408009,0.24639211423343088,-0.024371662525481064,4.247550686408009,1.5362223042258312,-0.03587707088292813,4.247550686408009,1.307210211063364,-0.021086723954149456,4.247550686408009,1.2792205219331487,-2.011814448460857,4.247550686408009,1.5635607538232694,-0.29192567195199626,4.247550686408009
cremad,floor,42,4,2.0,34,73.2,0.5706456154465004,0.5629776167659858,0.5672703751617076,0.13364986845938898,-0.03668322982285677,4.247550686408009,0.09450913021155127,-0.03442023985083509,4.247550686408009,0.5614159280470368,-0.03633101405663908,4.247550686408009,0.47468321761597077,-0.031453803246717094,4.247550686408009,0.3809628573898829,-2.3281999914516636,4.247550686408009,0.8798010609059075,-0.2950494093823215,4.247550686408009
cremad,floor,42,4,4.0,39,73.7,0.5351915169393046,0.5178856894873715,0.5304010349288486,0.12346791708315319,-0.04297133097704453,4.247550686408009,0.10140459211266162,-0.03278728346696891,4.247550686408009,0.12294657850507029,-0.04421232437093181,4.247550686408009,0.07608070206274586,-0.03250268904063436,4.247550686408009,0.15194345609887616,-1.8582256634768974,4.247550686408009,0.6308667926812666,-0.3711818903429158,4.247550686408009
cremad,floor,42,4,8.0,11,37.6,0.49522883704299625,0.4371037533903886,0.4870633893919793,0.16233675191516728,-0.028853138968494285,4.247550686408009,0.09915845774679344,-0.03163524034488585,4.247550686408009,0.1412393078125982,-0.05257329206432626,4.247550686408009,0.16167792951566007,-0.03662390943063443,4.247550686408009,0.18273183619578415,-1.3953061659748656,4.247550686408009,0.35401667648957647,-0.1990798896810242,4.247550686408009
cremad,floor,42,4,16.0,28,67.9,0.484887592741575,0.4430193795661103,0.4799482535575679,0.31679258846069747,-0.048889860745889635,4.247550686408009,0.18577187936725892,-0.024172520084041693,4.247550686408009,0.05105510068665087,-0.08279264953254906,4.247550686408009,0.07247507392329755,-0.034322678146879504,4.247550686408009,0.36231509927812144,-1.977134948047527,4.247550686408009,0.8438131651555465,-0.30875132116815607,4.247550686408009
cremad,floor,42,5,0.0,23,44.2,0.5227585780907378,0.5150368397409085,0.5197278911564626,0.37499823970242874,-0.03180312236222971,4.169716095873848,0.3064748633984187,-0.028834944009170194,4.169716095873848,1.7034784483521181,-0.04008196686159238,4.169716095873848,1.5975848253808582,-0.03575260734111829,4.169716095873848,1.8186427927988138,-1.8803183896069902,4.169716095873848,1.9561677330588974,-0.2663880956354445,4.169716095873848
cremad,floor,42,5,0.5,36,72.6,0.5240804224960622,0.5215085482077119,0.5224489795918368,0.39927854633490556,-0.02625858259810876,4.169716095873848,0.32470147322028886,-0.023196863535757117,4.169716095873848,1.9331687363917127,-0.04888356478863809,4.169716095873848,1.646593458519817,-0.034065640679675546,4.169716095873848,2.0180459431241453,-2.0169752797562728,4.169716095873848,2.2027101208453326,-0.360782278573998,4.169716095873848
